Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU_14180,15,65,51,46,11.4,1
STU_14181,15,33,36,28,3.2,0
STU_14182,14,41,46,46,3.8,0
STU_14183,15,65,43,48,9.2,1
STU_14184,18,33,41,48,4.6,0
STU_14185,17,68,44,46,6.8,1
STU_14186,17,58,73,40,6.5,1
STU_14187,14,61,43,51,11.1,1
STU_14188,16,43,45,61,9.4,0
STU_14189,19,59,55,55,14.2,1
STU_14190,14,49,49,53,9.5,1
STU_14191,15,39,63,78,9.1,1
STU_14192,19,60,48,66,8.0,1
STU_14193,16,59,49,64,15.4,1
STU_14194,15,48,65,57,8.0,1
STU_14195,18,43,49,43,5.1,0
STU_14196,15,54,61,53,11.7,1
STU_14197,18,54,57,50,7.5,1
STU_14198,19,53,47,61,13.2,1
STU_14199,18,75,64,62,16.3,1
STU_14200,19,42,58,40,7.1,0
STU_14201,19,64,57,69,16.0,1
STU_14202,19,46,63,53,13.4,1
STU_14203,19,56,53,72,5.7,1
STU_14204,19,57,31,64,4.6,0
STU_14205,15,50,35,32,4.4,0
STU_14206,19,43,21,46,3.7,0
STU_14207,15,62,64,79,15.1,1
STU_14208,19,32,68,60,7.1,0
STU_14209,18,56,62,67,19.4,1
STU_14210,19,52,44,25,5.2,0
STU_14211,16,44,58,49,5.9,1
STU_14212,19,41,58,59,10.8,1
STU_14213,19,55,59,43,18.9,1
STU_14214,18,52,62,58,5.7,1
STU_14215,17,66,60,51,12.6,1
STU_14216,18,34,48,57,8.0,0
STU_14217,16,56,54,58,10.9,1
STU_14218,17,48,52,47,4.8,0
STU_14219,14,51,51,67,11.9,1
STU_14220,14,60,65,56,6.8,1
STU_14221,16,42,60,81,6.0,1
STU_14222,18,32,51,73,7.8,0
STU_14223,15,53,57,46,11.3,1
STU_14224,16,62,41,66,7.3,1
STU_14225,17,43,41,44,6.1,0
STU_14226,17,38,38,40,7.4,0
STU_14227,19,54,48,37,7.3,0
STU_14228,14,57,56,53,10.7,1
STU_14229,17,46,32,63,6.3,0
STU_14230,16,51,55,54,6.2,1
STU_14231,17,37,37,56,4.8,0
STU_14232,16,49,60,22,11.1,0
STU_14233,15,58,60,52,8.7,1
STU_14234,19,53,76,50,15.4,1
STU_14235,14,77,72,43,14.3,1
STU_14236,17,64,69,42,9.2,1
STU_14237,16,37,58,54,7.6,0
STU_14238,18,64,52,61,8.0,1
STU_14239,14,46,42,41,5.5,0
STU_14240,15,58,45,57,4.9,1
STU_14241,16,44,61,59,4.4,1
STU_14242,19,46,48,57,7.2,1
STU_14243,19,34,40,37,1.1,0
STU_14244,15,44,82,60,18.5,1
STU_14245,15,83,70,72,21.5,1
STU_14246,19,35,37,42,4.1,0
STU_14247,17,83,83,76,21.3,1
STU_14248,17,59,36,37,4.1,0
STU_14249,16,44,55,58,8.1,1
STU_14250,18,47,56,66,10.0,1
STU_14251,16,60,55,56,8.5,1
STU_14252,18,41,23,40,5.7,0
STU_14253,15,58,55,33,5.5,0
STU_14254,14,51,58,47,12.7,1
STU_14255,16,77,69,68,15.6,1
STU_14256,16,36,47,45,2.3,0
STU_14257,18,55,56,49,9.3,1
STU_14258,15,65,52,62,11.3,1
STU_14259,15,56,48,33,8.9,0
STU_14260,18,51,42,46,3.1,0
STU_14261,15,40,57,45,10.8,0
STU_14262,19,57,57,46,14.4,1
STU_14263,17,44,55,45,4.8,0
STU_14264,19,38,44,78,5.7,1
STU_14265,14,61,43,62,9.0,1
STU_14266,16,44,56,41,7.7,0
STU_14267,14,38,66,65,5.7,1
STU_14268,16,51,32,35,3.7,0
STU_14269,17,35,46,68,6.0,0
STU_14270,15,28,51,37,1.7,0
STU_14271,19,61,62,59,11.4,1
STU_14272,18,58,52,74,5.1,1
STU_14273,19,59,58,55,12.5,1
STU_14274,17,31,23,73,7.0,0
STU_14275,14,58,54,54,8.7,1
STU_14276,18,34,46,47,2.6,0
STU_14277,15,68,68,48,11.9,1
STU_14278,17,82,76,92,28.4,1
STU_14279,18,58,65,47,6.4,1
STU_14280,17,46,49,75,8.6,1
STU_14281,17,45,48,48,9.3,0
STU_14282,15,22,36,44,3.3,0
STU_14283,16,36,55,60,4.0,1
STU_14284,18,56,44,56,10.9,1
STU_14285,15,45,52,53,4.8,1
STU_14286,17,54,41,38,7.0,0
STU_14287,15,63,51,56,8.7,1
STU_14288,16,55,41,61,11.2,1
STU_14289,19,49,57,72,7.2,1
STU_14290,18,59,48,48,7.3,1
STU_14291,16,84,85,77,25.9,1
STU_14292,14,50,58,73,13.6,1
STU_14293,18,41,54,53,6.5,0
STU_14294,16,27,49,65,7.4,0
STU_14295,17,63,78,95,20.6,1
STU_14296,18,38,61,58,11.2,1
STU_14297,18,65,63,76,14.6,1
STU_14298,15,59,39,58,6.4,1
STU_14299,17,36,43,61,5.9,0
STU_14300,14,58,59,72,17.8,1
STU_14301,19,58,65,65,7.7,1
STU_14302,16,44,58,64,7.6,1
STU_14303,15,49,48,51,6.1,0
STU_14304,16,68,55,55,14.3,1
STU_14305,14,44,45,60,9.0,0
STU_14306,14,35,45,33,3.8,0
STU_14307,18,40,66,58,5.7,1
STU_14308,14,48,64,71,16.0,1
STU_14309,16,56,65,53,9.1,1
STU_14310,17,67,64,61,14.4,1
STU_14311,17,54,60,66,10.1,1
STU_14312,18,56,40,58,4.2,1
STU_14313,19,52,53,67,10.7,1
STU_14314,16,55,42,62,7.8,1
STU_14315,16,50,50,53,5.8,1
STU_14316,14,38,45,52,6.1,0
STU_14317,16,72,64,65,14.2,1
STU_14318,15,53,43,71,9.3,1
STU_14319,19,61,57,58,8.9,1
STU_14320,14,56,70,80,18.8,1
STU_14321,15,45,48,28,5.2,0
STU_14322,18,44,54,57,7.6,1
STU_14323,17,36,44,52,5.5,0
STU_14324,18,68,93,38,10.6,1
STU_14325,17,53,57,38,9.0,0
STU_14326,18,32,49,57,6.4,0
STU_14327,16,42,56,54,6.9,1
STU_14328,15,69,54,68,13.4,1
STU_14329,17,54,57,33,15.3,0
STU_14330,14,36,55,63,5.7,1
STU_14331,15,86,93,89,29.1,1
STU_14332,14,46,55,33,3.3,0
STU_14333,15,35,30,65,4.1,0
STU_14334,15,51,48,72,6.8,1
STU_14335,18,44,49,36,5.0,0
STU_14336,17,45,53,51,4.6,0
STU_14337,17,38,67,64,15.1,1
STU_14338,15,55,47,37,10.9,0
STU_14339,16,48,57,51,8.5,1
STU_14340,16,49,50,67,5.8,1
STU_14341,14,36,48,40,4.2,0
STU_14342,14,39,34,70,4.1,0
STU_14343,18,68,53,66,15.1,1
STU_14344,15,76,80,52,14.7,1
STU_14345,14,34,59,53,6.9,0
STU_14346,14,46,42,32,3.1,0
STU_14347,19,68,56,62,11.4,1
STU_14348,15,54,71,50,6.9,1
STU_14349,18,71,60,55,13.7,1
STU_14350,14,37,43,33,4.0,0
STU_14351,18,62,44,53,8.4,1
STU_14352,17,35,42,51,3.8,0
STU_14353,18,45,29,36,5.1,0
STU_14354,16,39,51,62,5.0,1
STU_14355,16,43,61,56,6.8,1
STU_14356,18,46,76,53,15.8,1
STU_14357,16,31,45,54,8.7,0
STU_14358,17,69,35,68,12.4,1
STU_14359,15,32,55,69,8.4,0
STU_14360,16,49,61,69,6.2,1
STU_14361,16,25,25,67,1.9,0
STU_14362,18,34,41,35,4.2,0
STU_14363,17,56,54,46,8.0,1
STU_14364,15,52,44,39,8.8,0
STU_14365,18,58,43,72,13.7,1
STU_14366,18,51,35,46,2.5,0
STU_14367,19,74,70,85,23.5,1
STU_14368,17,51,22,31,1.8,0
STU_14369,15,38,61,46,7.7,0
STU_14370,17,33,62,42,5.5,0
STU_14371,15,41,45,63,4.2,0
STU_14372,17,68,74,73,18.2,1
STU_14373,18,37,32,29,5.7,0
STU_14374,18,37,40,43,2.4,0
STU_14375,14,55,38,59,3.4,1
STU_14376,16,58,66,73,14.7,1
STU_14377,19,22,17,53,3.5,0
STU_14378,17,23,40,50,2.9,0
STU_14379,19,72,59,45,8.9,1
STU_14380,14,62,51,64,6.8,1
STU_14381,16,49,62,43,10.4,1
STU_14382,17,54,42,34,6.2,0
STU_14383,15,59,29,60,12.0,0
STU_14384,16,53,54,44,3.2,1
STU_14385,18,29,50,56,2.8,0
STU_14386,14,41,69,61,9.4,1
STU_14387,16,60,50,71,6.8,1
STU_14388,16,31,52,56,6.0,0
STU_14389,18,56,80,69,11.4,1
STU_14390,17,80,60,64,25.4,1
STU_14391,15,48,47,56,2.8,1
STU_14392,18,65,76,60,16.1,1
STU_14393,15,55,59,52,11.7,1
STU_14394,17,42,48,42,5.9,0
STU_14395,16,59,53,83,18.9,1
STU_14396,15,39,58,49,3.4,0
STU_14397,14,65,65,48,10.2,1
STU_14398,14,45,62,60,7.1,1
STU_14399,18,60,47,47,5.9,1
STU_14400,17,49,41,40,3.8,0
STU_14401,18,96,88,100,31.1,1
STU_14402,18,44,64,38,5.8,0
STU_14403,19,31,37,67,1.3,0
STU_14404,18,75,73,50,12.8,1
STU_14405,19,60,52,63,9.7,1
STU_14406,14,46,40,51,6.7,0
STU_14407,14,63,27,60,6.3,0
STU_14408,18,55,56,38,7.6,0
STU_14409,14,44,66,43,12.8,1
STU_14410,17,48,42,64,9.8,1
STU_14411,19,62,70,37,10.7,1
STU_14412,19,69,41,44,10.7,1
STU_14413,18,82,66,59,13.2,1
STU_14414,14,63,70,48,15.4,1
STU_14415,15,51,57,38,5.2,0
STU_14416,19,45,33,50,8.9,0
STU_14417,18,53,73,37,14.9,1
STU_14418,18,27,45,35,5.1,0
STU_14419,17,69,62,78,16.9,1
STU_14420,16,57,54,61,5.1,1
STU_14421,16,61,64,81,10.0,1
STU_14422,19,48,29,59,6.8,0
STU_14423,17,58,35,66,6.1,1
STU_14424,17,83,67,52,10.4,1
STU_14425,17,54,67,60,15.4,1
STU_14426,19,23,51,57,6.7,0
STU_14427,16,68,54,42,16.2,1
STU_14428,17,55,50,57,5.0,1
STU_14429,14,48,75,55,15.6,1
STU_14430,18,59,75,49,8.5,1
STU_14431,18,49,50,67,9.6,1
STU_14432,15,45,53,32,3.7,0
STU_14433,15,36,66,52,5.9,1
STU_14434,19,39,36,59,7.9,0
STU_14435,19,50,79,55,14.5,1
STU_14436,18,54,51,53,7.0,1
STU_14437,14,37,46,51,4.7,0
STU_14438,16,54,47,65,9.2,1
STU_14439,16,75,70,67,22.0,1
STU_14440,19,41,46,42,9.8,0
STU_14441,14,48,40,46,7.0,0
STU_14442,19,54,57,51,9.2,1
STU_14443,16,54,56,41,4.5,1
STU_14444,19,81,56,66,17.5,1
STU_14445,17,56,59,66,17.3,1
STU_14446,19,46,48,51,4.4,0
STU_14447,18,43,54,54,17.0,1
STU_14448,19,60,55,57,9.3,1
STU_14449,18,67,54,72,11.8,1
STU_14450,14,23,34,57,8.0,0
STU_14451,16,47,56,66,8.3,1
STU_14452,15,36,41,52,5.4,0
STU_14453,15,40,55,43,4.4,0
STU_14454,16,37,43,59,4.3,0
STU_14455,15,61,54,46,14.7,1
STU_14456,19,61,52,49,8.9,1
STU_14457,14,40,58,49,4.6,0
STU_14458,14,40,70,62,8.5,1
STU_14459,16,38,48,62,2.5,0
STU_14460,15,41,39,59,4.5,0
STU_14461,19,62,63,70,15.5,1
STU_14462,14,39,46,61,5.8,0
STU_14463,14,65,60,72,14.5,1
STU_14464,17,62,48,41,7.6,1
STU_14465,17,44,47,82,11.8,1
STU_14466,14,46,54,61,3.8,1
STU_14467,16,64,64,55,10.8,1
STU_14468,18,33,41,51,1.5,0
STU_14469,18,59,60,37,6.1,1
STU_14470,19,63,70,60,16.0,1
STU_14471,14,39,40,50,8.2,0
STU_14472,14,30,41,45,4.4,0
STU_14473,14,70,77,71,15.2,1
STU_14474,16,84,72,72,23.5,1
STU_14475,17,63,42,39,6.9,0
STU_14476,14,46,49,35,2.6,0
STU_14477,14,49,48,32,8.2,0
STU_14478,15,62,63,68,12.3,1
STU_14479,16,49,49,50,7.1,0
STU_14480,19,35,33,55,1.7,0
STU_14481,14,50,50,92,11.6,1
STU_14482,15,27,29,41,5.0,0
STU_14483,18,39,37,55,6.1,0
STU_14484,19,40,49,64,2.7,1
STU_14485,14,10,52,41,1.2,0
STU_14486,14,37,38,45,3.7,0
STU_14487,15,54,33,57,5.7,0
STU_14488,16,59,58,79,5.6,1
STU_14489,14,62,78,72,17.9,1
STU_14490,18,37,52,40,4.0,0
STU_14491,14,53,46,52,13.8,1
STU_14492,18,45,57,49,8.7,1
STU_14493,19,81,75,46,19.4,1
STU_14494,19,65,59,52,7.6,1
STU_14495,17,21,42,47,1.8,0
STU_14496,17,40,42,53,7.2,0
STU_14497,18,19,36,30,1.3,0
STU_14498,16,41,56,53,3.7,1
STU_14499,14,43,53,42,7.3,0
STU_14500,14,52,37,51,7.4,0
STU_14501,17,66,77,52,13.5,1
STU_14502,18,59,66,69,10.3,1
STU_14503,14,51,84,58,18.3,1
STU_14504,14,59,71,75,13.5,1
STU_14505,16,41,49,60,12.6,1
STU_14506,15,93,77,74,22.4,1
STU_14507,17,55,65,60,13.1,1
STU_14508,17,51,51,54,16.6,1
STU_14509,15,34,30,52,2.5,0
STU_14510,14,49,56,48,6.6,1
STU_14511,16,61,62,60,10.1,1
STU_14512,16,63,75,61,8.4,1
STU_14513,17,44,43,71,4.9,1
STU_14514,16,54,41,64,12.6,1
STU_14515,19,68,60,71,14.4,1
STU_14516,15,55,59,61,7.6,1
STU_14517,14,48,45,50,6.8,0
STU_14518,19,54,48,59,5.8,1
STU_14519,15,52,52,58,12.9,1
STU_14520,18,47,61,48,6.7,1
STU_14521,17,29,59,42,8.2,0
STU_14522,16,77,55,69,15.6,1
STU_14523,18,47,48,49,9.5,0
STU_14524,16,64,44,61,8.2,1
STU_14525,19,38,28,51,5.5,0
STU_14526,14,52,43,51,7.9,0
STU_14527,14,45,28,41,5.0,0
STU_14528,14,46,62,69,9.2,1
STU_14529,16,51,58,47,6.0,1
STU_14530,18,59,45,70,6.5,1
STU_14531,14,67,53,45,8.0,1
STU_14532,18,78,80,83,19.6,1
STU_14533,16,41,62,57,10.0,1
STU_14534,19,28,64,59,3.7,0
STU_14535,18,58,51,38,6.7,0
STU_14536,19,35,61,37,5.6,0
STU_14537,16,51,48,54,5.4,1
STU_14538,16,46,46,40,5.6,0
STU_14539,17,60,56,67,6.8,1
STU_14540,16,49,52,55,5.1,1
STU_14541,16,44,40,44,5.1,0
STU_14542,15,66,39,41,5.6,0
STU_14543,14,53,47,48,5.4,0
STU_14544,17,49,26,44,4.6,0
STU_14545,17,49,53,63,11.3,1
STU_14546,17,35,38,51,6.3,0
STU_14547,15,45,43,66,7.0,1
STU_14548,19,32,41,59,6.7,0
STU_14549,16,41,54,41,5.3,0
STU_14550,14,51,50,45,4.5,0
STU_14551,18,66,58,49,11.9,1
STU_14552,19,40,42,41,4.6,0
STU_14553,16,73,56,31,4.8,0
STU_14554,15,73,69,71,13.9,1
STU_14555,16,45,46,65,5.7,1
STU_14556,16,61,64,43,7.9,1
STU_14557,15,41,47,40,6.5,0
STU_14558,17,52,53,60,7.8,1
STU_14559,17,63,60,55,17.6,1
STU_14560,14,32,42,65,5.0,0
STU_14561,14,61,50,50,11.3,1
STU_14562,17,56,64,35,11.9,1
STU_14563,19,56,60,56,11.4,1
STU_14564,18,66,55,57,17.2,1
STU_14565,16,29,46,48,1.7,0
STU_14566,18,56,61,45,3.1,1
STU_14567,16,45,38,56,4.4,0
STU_14568,17,43,40,56,5.9,0
STU_14569,14,38,53,59,9.2,1
STU_14570,19,57,59,52,4.6,1
STU_14571,14,52,41,50,4.5,0
STU_14572,18,50,70,39,8.4,1
STU_14573,14,41,44,61,10.6,0
STU_14574,17,66,53,62,7.9,1
STU_14575,19,51,38,61,10.9,1
STU_14576,18,33,33,46,2.6,0
STU_14577,19,44,44,57,5.1,0
STU_14578,16,46,48,52,4.3,0
STU_14579,14,44,60,59,5.7,1
STU_14580,19,15,43,52,7.6,0
STU_14581,15,41,46,32,2.2,0
STU_14582,14,54,34,49,5.6,0
STU_14583,16,35,56,40,5.0,0
STU_14584,19,56,56,43,2.8,1
STU_14585,18,64,66,58,11.0,1
STU_14586,16,54,61,64,7.8,1
STU_14587,15,35,46,59,5.7,0
STU_14588,19,72,71,68,18.9,1
STU_14589,17,44,42,62,3.0,0
STU_14590,14,69,69,67,19.5,1
STU_14591,18,56,41,55,6.8,1
STU_14592,17,40,48,46,4.8,0
STU_14593,19,43,51,40,5.8,0
STU_14594,19,39,58,58,6.2,1
STU_14595,16,68,75,51,20.9,1
STU_14596,19,50,62,45,9.3,1
STU_14597,18,40,37,51,3.8,0
STU_14598,17,54,71,49,11.9,1
STU_14599,18,55,46,52,6.2,1
STU_14600,15,52,19,48,0.9,0
STU_14601,15,43,53,52,11.7,0
STU_14602,14,71,63,59,11.9,1
STU_14603,14,53,49,52,6.4,1
STU_14604,15,35,27,38,5.2,0
STU_14605,19,54,60,65,12.5,1
STU_14606,18,47,47,28,5.1,0
STU_14607,15,44,51,81,14.2,1
STU_14608,14,43,52,56,5.1,1
STU_14609,15,53,48,64,7.3,1
STU_14610,19,45,34,63,9.8,0
STU_14611,15,36,59,54,8.7,0
STU_14612,18,46,48,42,4.9,0
STU_14613,17,74,68,55,9.5,1
STU_14614,19,49,48,67,11.5,1
STU_14615,14,35,42,40,4.0,0
STU_14616,18,51,65,58,10.0,1
STU_14617,15,63,40,33,7.1,0
STU_14618,15,26,55,41,4.1,0
STU_14619,17,59,63,46,9.3,1
STU_14620,14,52,61,77,12.3,1
STU_14621,14,41,45,36,5.5,0
STU_14622,16,42,47,60,9.6,0
STU_14623,14,44,41,69,6.2,1
STU_14624,17,45,59,68,10.9,1
STU_14625,16,54,31,77,13.6,0
STU_14626,16,27,47,73,9.0,0
STU_14627,15,38,49,58,11.5,0
STU_14628,15,61,48,64,12.6,1
STU_14629,14,57,48,53,5.4,1
STU_14630,16,78,33,57,6.1,0
STU_14631,15,62,66,60,9.7,1
STU_14632,17,57,72,81,15.3,1
STU_14633,15,21,57,52,3.5,0
STU_14634,19,59,49,46,10.3,1
STU_14635,19,47,63,68,14.6,1
STU_14636,15,40,57,61,7.0,1
STU_14637,16,58,49,44,7.7,1
STU_14638,16,52,44,44,7.6,0
STU_14639,18,39,51,64,7.4,1
STU_14640,19,27,44,44,4.8,0
STU_14641,17,50,39,48,7.2,0
STU_14642,16,47,22,45,4.9,0
STU_14643,14,70,46,60,11.0,1
STU_14644,19,14,18,60,2.4,0
STU_14645,17,59,49,66,12.4,1
STU_14646,17,68,74,55,13.4,1
STU_14647,16,46,33,69,8.6,0
STU_14648,17,53,72,75,18.7,1
STU_14649,16,44,66,67,9.9,1
STU_14650,15,52,37,66,9.3,1
STU_14651,19,34,60,42,2.3,0
STU_14652,18,63,59,50,13.9,1
STU_14653,15,56,59,46,4.4,1
STU_14654,19,38,47,60,4.1,0
STU_14655,16,63,47,42,8.8,1
STU_14656,19,43,17,36,4.9,0
STU_14657,16,51,38,33,6.9,0
STU_14658,15,60,68,47,14.5,1
STU_14659,14,70,81,56,17.5,1
STU_14660,14,50,33,52,5.5,0
STU_14661,19,54,49,40,7.1,0
STU_14662,14,78,72,79,24.0,1
STU_14663,16,33,70,65,17.4,0
STU_14664,17,64,59,37,12.8,1
STU_14665,16,24,42,50,4.9,0
STU_14666,17,39,53,53,5.5,0
STU_14667,15,34,51,80,12.7,0
STU_14668,18,56,41,50,2.0,0
STU_14669,17,64,68,41,14.0,1
STU_14670,14,61,56,65,16.0,1
STU_14671,16,61,45,54,6.5,1
STU_14672,15,72,61,71,17.6,1
STU_14673,14,55,59,85,10.2,1
STU_14674,15,46,47,43,3.7,0
STU_14675,18,46,46,47,8.4,0
STU_14676,16,32,50,56,5.2,0
STU_14677,19,61,24,75,9.0,0
STU_14678,16,41,52,56,3.5,0
STU_14679,18,51,76,61,18.4,1
STU_14680,16,60,50,68,10.9,1
STU_14681,19,46,41,71,6.1,1
STU_14682,17,68,52,47,9.1,1
STU_14683,15,52,41,43,7.8,0
STU_14684,19,57,60,66,18.7,1
STU_14685,14,31,53,57,7.7,0
STU_14686,18,63,60,70,8.8,1
STU_14687,17,40,46,43,3.2,0
STU_14688,14,42,81,59,8.9,1
STU_14689,14,46,66,73,10.0,1
STU_14690,18,55,52,52,4.1,1
STU_14691,17,61,64,54,11.8,1
STU_14692,14,49,42,53,1.9,0
STU_14693,14,50,54,49,7.1,1
STU_14694,17,32,45,52,3.1,0
STU_14695,16,68,62,52,8.2,1
STU_14696,14,42,45,50,6.3,0
STU_14697,15,62,51,52,10.4,1
STU_14698,17,60,62,47,7.6,1
STU_14699,14,53,50,67,10.2,1
STU_14700,18,39,42,56,8.3,0
STU_14701,19,54,54,75,14.4,1
STU_14702,15,66,67,35,13.3,1
STU_14703,19,49,73,45,5.0,1
STU_14704,19,73,51,52,13.8,1
STU_14705,14,64,60,53,9.9,1
STU_14706,15,53,64,50,15.2,1
STU_14707,15,57,56,32,4.2,0
STU_14708,16,31,50,56,3.5,0
STU_14709,19,47,56,42,3.5,0
STU_14710,15,91,69,70,17.6,1
STU_14711,16,66,54,49,15.3,1
STU_14712,17,41,52,42,13.3,0
STU_14713,16,38,45,51,3.2,0
STU_14714,18,81,64,67,13.3,1
STU_14715,14,39,40,42,3.4,0
STU_14716,17,50,60,35,1.0,0
STU_14717,17,37,57,66,6.2,1
STU_14718,18,44,29,52,7.2,0
STU_14719,16,62,63,52,16.4,1
STU_14720,14,62,34,33,4.1,0
STU_14721,16,77,97,65,25.1,1
STU_14722,15,32,30,51,9.0,0
STU_14723,16,72,54,62,7.5,1
STU_14724,17,51,51,53,7.5,1
STU_14725,14,48,52,47,3.5,0
STU_14726,16,31,52,42,6.5,0
STU_14727,14,54,74,71,9.4,1
STU_14728,14,59,69,71,13.5,1
STU_14729,15,37,30,62,6.4,0
STU_14730,15,58,66,54,8.9,1
STU_14731,17,40,60,63,12.4,1
STU_14732,18,36,62,23,6.2,0
STU_14733,14,72,57,63,14.0,1
STU_14734,18,48,45,78,11.0,1
STU_14735,17,53,46,53,12.8,1
STU_14736,14,40,52,37,2.2,0
STU_14737,14,43,57,51,6.7,1
STU_14738,19,51,41,41,5.3,0
STU_14739,18,40,14,37,1.8,0
STU_14740,16,56,81,70,20.2,1
STU_14741,15,52,39,69,13.3,1
STU_14742,16,32,64,51,2.8,0
STU_14743,18,60,50,51,16.7,1
STU_14744,15,50,51,46,7.8,0
STU_14745,16,57,57,60,10.4,1
STU_14746,19,21,50,58,5.4,0
STU_14747,15,70,63,58,13.9,1
STU_14748,14,48,51,44,7.6,0
STU_14749,16,43,51,65,10.7,1
STU_14750,15,71,59,81,14.8,1
STU_14751,19,35,50,70,11.6,1
STU_14752,15,31,49,74,6.3,0
STU_14753,15,70,33,47,7.6,0
STU_14754,19,60,62,71,13.0,1
STU_14755,16,29,38,60,0.7,0
STU_14756,17,48,57,47,6.8,1
STU_14757,16,48,48,45,8.0,0
STU_14758,18,53,59,45,9.6,1
STU_14759,19,50,52,50,5.4,1
STU_14760,16,47,49,37,7.5,0
STU_14761,15,55,56,73,8.9,1
STU_14762,19,49,39,41,8.8,0
STU_14763,14,42,65,59,8.6,1
STU_14764,16,35,43,27,6.4,0
STU_14765,19,65,51,78,9.2,1
STU_14766,16,71,53,77,16.2,1
STU_14767,19,59,42,36,7.6,0
STU_14768,15,51,69,58,9.1,1
STU_14769,14,51,51,51,7.5,1
STU_14770,14,61,60,64,15.7,1
STU_14771,18,59,46,59,6.8,1
STU_14772,19,40,45,41,4.5,0
STU_14773,16,46,64,57,11.8,1
STU_14774,14,52,50,32,6.6,0
STU_14775,14,54,58,58,11.4,1
STU_14776,17,48,38,29,6.0,0
STU_14777,17,49,41,64,3.8,1
STU_14778,14,43,52,37,7.8,0
STU_14779,19,38,42,52,3.0,0
STU_14780,18,49,49,65,9.5,1
STU_14781,14,71,53,79,12.7,1
STU_14782,15,73,76,88,21.1,1
STU_14783,16,47,52,67,5.8,1
STU_14784,18,32,56,50,5.0,0
STU_14785,15,65,60,71,12.5,1
STU_14786,18,61,36,61,12.0,1
STU_14787,15,49,81,63,12.4,1
STU_14788,16,93,72,62,21.3,1
STU_14789,16,53,47,73,8.1,1
STU_14790,17,71,75,62,23.7,1
STU_14791,19,47,44,40,6.5,0
STU_14792,15,41,38,55,5.2,0
STU_14793,17,59,52,31,4.9,0
STU_14794,15,53,44,51,4.7,0
STU_14795,17,79,72,87,21.9,1
STU_14796,16,80,37,66,15.3,1
STU_14797,18,62,69,68,20.8,1
STU_14798,17,47,31,38,2.1,0
STU_14799,15,47,38,32,3.4,0
STU_14800,15,45,51,62,6.6,1
STU_14801,19,44,41,52,6.0,0
STU_14802,16,61,48,62,9.1,1
STU_14803,15,58,52,30,8.2,0
STU_14804,14,28,39,58,4.1,0
STU_14805,18,63,36,73,5.6,1
STU_14806,17,59,32,67,6.8,0
STU_14807,19,39,47,52,3.6,0
STU_14808,18,40,45,42,7.4,0
STU_14809,16,53,27,51,3.8,0
STU_14810,19,53,62,55,7.3,1
STU_14811,17,50,49,44,4.5,0
STU_14812,17,65,47,55,13.3,1
STU_14813,14,66,47,79,10.2,1
STU_14814,16,62,64,45,10.0,1
STU_14815,19,51,55,53,11.9,1
STU_14816,19,48,51,63,10.5,1
STU_14817,15,63,67,84,13.4,1
STU_14818,14,74,50,51,8.7,1
STU_14819,14,55,69,38,11.8,1
STU_14820,19,56,50,32,9.8,0
STU_14821,19,62,48,84,9.8,1
STU_14822,18,36,43,27,2.9,0
STU_14823,18,50,54,50,4.1,1
STU_14824,18,52,55,38,9.2,0
STU_14825,14,56,47,42,5.0,0
STU_14826,15,39,42,46,7.6,0
STU_14827,17,68,38,30,5.7,0
STU_14828,18,42,57,65,5.9,1
STU_14829,15,55,62,59,8.1,1
STU_14830,16,47,59,48,6.7,1
STU_14831,18,54,72,57,16.6,1
STU_14832,17,49,47,60,3.1,1
STU_14833,16,52,60,58,10.9,1
STU_14834,16,62,59,81,12.2,1
STU_14835,17,58,71,59,17.2,1
STU_14836,18,47,51,59,8.3,1
STU_14837,14,53,62,44,11.5,1
STU_14838,17,70,73,58,16.4,1
STU_14839,17,48,34,62,5.4,0
STU_14840,17,41,56,63,4.5,1
STU_14841,16,47,51,75,8.5,1
STU_14842,15,51,64,57,6.9,1
STU_14843,14,58,69,71,11.6,1
STU_14844,18,42,33,55,3.2,0
STU_14845,18,83,63,58,15.8,1
STU_14846,15,57,34,38,9.2,0
STU_14847,17,66,45,50,6.8,1
STU_14848,14,49,54,41,8.0,0
STU_14849,18,59,69,72,13.8,1
STU_14850,19,49,56,69,10.6,1
STU_14851,18,52,55,43,7.9,1
STU_14852,17,44,42,65,7.0,1
STU_14853,19,43,49,40,7.2,0
STU_14854,15,36,50,73,11.3,1
STU_14855,14,62,52,51,6.7,1
STU_14856,15,51,69,62,10.9,1
STU_14857,15,58,45,66,4.6,1
STU_14858,14,43,32,57,5.1,0
STU_14859,14,55,52,52,7.8,1
STU_14860,18,48,56,62,7.0,1
STU_14861,18,49,37,40,5.3,0
STU_14862,14,32,56,28,3.8,0
STU_14863,19,55,40,63,4.8,1
STU_14864,16,64,59,50,18.0,1
STU_14865,18,54,29,61,5.2,0
STU_14866,16,23,43,48,1.6,0
STU_14867,19,42,69,54,8.2,1
STU_14868,14,48,50,40,5.2,0
STU_14869,19,45,41,47,6.6,0
STU_14870,18,63,64,59,12.9,1
STU_14871,15,49,57,55,6.9,1
STU_14872,14,65,60,42,6.4,1
STU_14873,17,50,34,59,5.4,0
STU_14874,16,43,64,61,6.8,1
STU_14875,19,49,56,61,9.8,1
STU_14876,14,51,59,43,2.3,1
